##################################################################################################################################################################
# PDG MC Codes and Data
# mass and width(gamma) are in GeV.
##################################################################################################################################################################
# Name	    LatexTitle                Mass         Gamma/Width       Spin      IsoSpin   I3      Nq     Ns    Naq     Nas       Nc      Nac	         MC
##################################################################################################################################################################
# Quarks
##################################################################################################################################################################
kaon0492zero        K^{0}                    0.4976720    7.335e-16         0.0      0.5     -0.5     1.      0.     0.      1.        0.       0.        311
kaon0492zero_bar    #bar{K}^{0}              0.4976720    7.335e-16         0.0      0.5      0.5     0.      1.     1.      0.        0.       0.       -311
kaon0492plus        K^{+}                    0.4976720    0.0000000         0.0      0.5      0.5     1.      0.     0.      1.        0.       0.        321
kaon0492minus       K^{-}                    0.4976720    0.0000000         0.0      0.5     -0.5     0.      1.     1.      0.        0.       0.       -321
kaon0492zsh         K_{s}^{0}                0.4936770    7.349e-15         0.0      0.5     -0.5     0.      0.     0.      0.        0.       0.        310
kaon0492zlo         K_{l}^{0}                0.4936770    1.286e-17         0.0      0.5      0.5     0.      0.     0.      0.        0.       0.        130
kaon0892zero        K^{0}(892)               0.8961000    0.0507000         1.0      0.5     -0.5     1.      0.     0.      1.        0.       0.        313
kaon0892zero_bar    #bar{K}^{+}(892)         0.8961000    0.0507000         1.0      0.5      0.5     0.      1.     1.      0.        0.       0.       -313
kaon0892plus        K^{+}(892)               0.8916600    0.0508000         1.0      0.5      0.5     1.      0.     0.      1.        0.       0.        323
kaon0892minus       K^{-}(892)               0.8916600    0.0508000         1.0      0.5     -0.5     0.      1.     1.      0.        0.       0.       -323
kaon1270zero        K^{0}(1270)              1.2730000    0.0900000         1.0      0.5     -0.5     1.      0.     0.      1.        0.       0.      10313
kaon1270zero_bar    #bar{K}^{0}(1270)        1.2730000    0.0900000         1.0      0.5      0.5     0.      1.     1.      0.        0.       0.     -10313
kaon1270plus        K^{+}(1270)              1.2730000    0.0900000         1.0      0.5      0.5     1.      0.     0.      1.        0.       0.      10323
kaon1270minus       K^{-}(1270)              1.2730000    0.0900000         1.0      0.5     -0.5     0.      1.     1.      0.        0.       0.     -10323
kaon1400zero        K^{0}(1400)              1.4020000    0.1740000         1.0      0.5     -0.5     1.      0.     0.      1.        0.       0.      20313
kaon1400zero_bar    #bar{K}^{0}(1400)        1.4020000    0.1740000         1.0      0.5      0.5     0.      1.     1.      0.        0.       0.     -20313
kaon1400plus        K^{+}(1400)              1.4020000    0.1740000         1.0      0.5      0.5     1.      0.     0.      1.        0.       0.      20323
kaon1400minus       K^{-}(1400)              1.4020000    0.1740000         1.0      0.5     -0.5     0.      1.     1.      0.        0.       0.     -20323
kaon1430zero        K^{0}(1430)              1.4256000    0.0985000         2.0      0.5     -0.5     1.      0.     0.      1.        0.       0.      10311
kaon1430zero_bar    #bar{K}^{0}(1430)        1.4256000    0.0985000         2.0      0.5      0.5     0.      1.     1.      0.        0.       0.     -10311
kaon1430plus        K^{+}(1430)              1.4256000    0.0985000         2.0      0.5      0.5     1.      0.     0.      1.        0.       0.      10321
kaon1430minus       K^{-}(1430)              1.4256000    0.0985000         2.0      0.5     -0.5     0.      1.     1.      0.        0.       0.     -10321
kaon1410zero        K^{0}(1410)              1.4140000    0.2320000         1.0      0.5     -0.5     1.      0.     0.      1.        0.       0.    9920313
kaon1410zero_bar    #bar{K}^{0}(1410)        1.4140000    0.2320000         1.0      0.5      0.5     0.      1.     1.      0.        0.       0.   -9920313
kaon1410plus        K^{+}(1410)              1.4140000    0.2320000         1.0      0.5      0.5     1.      0.     0.      1.        0.       0.     100323
kaon1410minus       K^{-}(1410)              1.4140000    0.2320000         1.0      0.5     -0.5     0.      1.     1.      0.        0.       0.    -100323
kaon1412zero        K^{0}(1412)              1.4120000    0.2940000         0.0      0.5     -0.5     1.      0.     0.      1.        0.       0.     100313
kaon1412zero_bar    #bar{K}^{0}(1412)        1.4120000    0.2940000         0.0      0.5      0.5     0.      1.     1.      0.        0.       0.    -100313
kaon1680zero        K^{0}(1680)              1.7170000    0.3220000         1.0      0.5     -0.5     1.      0.     0.      1.        0.       0.      30313
kaon1680zero_bar    bar{K}^{0}(1680)         1.7170000    0.3220000         1.0      0.5      0.5     0.      1.     1.      0.        0.       0.     -30313
kaon1680plus        K^{+}(1680)              1.7170000    0.3220000         1.0      0.5      0.5     1.      0.     0.      1.        0.       0.      30323
kaon1680minus       K^{-}(1680)              1.7170000    0.3220000         1.0      0.5     -0.5     0.      1.     1.      0.        0.       0.     -30323
