#Father	Child1	Child2	[Child3]	BranchingRatio	ClebschGordanCoeff
Sigma2250plus        kaon0892zero_bar   pr0938plus    none      none    0.0   1
Sigma2250plus        kaon0492plus   Xi1321zero    none      none    0.0   1
Sigma2250zero        kaon0492zero_bar   ne0939zero    none      none    0.1   1
Sigma2250zero        kaon0492minus  pr0938plus    none      none    0.1   1
Sigma2250zero        Lambda1115zero   pion0135zero    none      none    0.45  1
Sigma2250zero        Lambda1520zero   pion0135zero    none      none    0.0   1
Sigma2250zero        pion0139plus   Sigma1385minus   none      none    0.0   1
Sigma2250zero        pion0139minus  Sigma1385plus    none      none    0.0   1
Sigma2250zero        pion0139plus   Sigma1189minus   none      none    0.45  1
Sigma2250zero        pion0139minus  Sigma1189plus    none      none    0.45  1
Sigma2250zero        Delta1232plus   kaon0492minus   none      none    0.0   1
Sigma2250zero        Delta1232zero   kaon0492zero_bar none      none    0.0   1
Sigma2250zero        kaon0892zero_bar   ne0939zero    none      none    0.0   1
Sigma2250zero        kaon0892minus  pr0938plus    none      none    0.0   1
Sigma2250zero        kaon0492plus   Xi1321minus   none      none    0.0   1
Sigma2250zero        kaon0492zero   Xi1321zero    none      none    0.0   1
Sigma2250minus       kaon0492minus  ne0939zero    none      none    0.1   1
Sigma2250minus       Lambda1115zero   pion0139minus   none      none    0.45  1
Sigma2250minus       Lambda1520zero   pion0139minus   none      none     0.0   1
Sigma2250minus       pion0135zero   Sigma1385minus   none      none     0.0   1
Sigma2250minus       pion0139minus  Sigma1385zero    none      none     0.0   1
Sigma2250minus       pion0135zero   Sigma1189minus   none      none     0.45  1
Sigma2250minus       pion0139minus  Sigma1192zero    none      none     0.45  1
Sigma2250minus       Delta1232zero   kaon0492minus   none      none     0.0   1
Sigma2250minus       Delta1232minus  kaon0492zero_bar none      none     0.0   1
Sigma2250minus       kaon0892minus  ne0939zero    none      none     0.0   1
Sigma2250minus       kaon0492zero   Xi1321minus   none      none     0.0   1
Sigma2250plus_bar    kaon0492zero   pr0938plus_bar   none      none     0.1   1
Sigma2250plus_bar    Lambda1115zero_bar   pion0139minus   none      none     0.45  1
Sigma2250plus_bar    Lambda1520zero_bar   pion0139minus   none      none     0.0   1
Sigma2250plus_bar    pion0135zero   Sigma1385plus_bar   none      none     0.0   1
Sigma2250plus_bar    pion0139minus  Sigma1385zero_bar none      none     0.0   1
Sigma2250plus_bar    pion0135zero   Sigma1189plus_bar   none      none     0.45  1
Sigma2250plus_bar    pion0139minus  Sigma1192zero_bar none      none     0.45  1
Sigma2250plus_bar    Delta1232plusplus_bar  kaon0492plus    none      none     0.0   1
Sigma2250plus_bar    Delta1232plus_bar  kaon0492zero    none      none     0.0   1
Sigma2250plus_bar    kaon0892zero   pr0938plus_bar   none      none     0.0   1
Sigma2250plus_bar    kaon0492minus  Xi1321zero_bar none      none     0.0   1
Sigma2250zero_bar     kaon0492zero   ne0939zero_bar none      none     0.1   1
Sigma2250zero_bar     kaon0492plus   pr0938plus_bar   none      none     0.1   1
Sigma2250zero_bar     Lambda1115zero_bar   pion0135zero    none      none     0.45  1
Sigma2250zero_bar     Lambda1520zero_bar   pion0135zero    none      none     0.0   1
Sigma2250zero_bar     pion0139minus  Sigma1385minus_bar    none      none     0.0   1
Sigma2250zero_bar     pion0139plus   Sigma1385plus_bar   none      none     0.0   1
Sigma2250zero_bar     pion0139minus  Sigma1189minus_bar    none      none     0.45  1
Sigma2250zero_bar     pion0139plus   Sigma1189plus_bar   none      none     0.45  1
Sigma2250zero_bar     Delta1232plus_bar  kaon0492plus    none      none     0.0   1
Sigma2250zero_bar     Delta1232zero_bar   kaon0492zero    none      none     0.0   1
Sigma2250zero_bar   kaon0892zero   ne0939zero_bar none      none     0.0   1
Sigma2250zero_bar   kaon0892plus   pr0938plus_bar   none      none     0.0   1
Sigma2250zero_bar   kaon0492minus  Xi1321minus_bar    none      none     0.0   1
Sigma2250zero_bar   kaon0492zero_bar   Xi1321zero_bar none      none     0.0   1
Sigma2250minus_bar   kaon0492plus   ne0939zero_bar none      none     0.1   1
Sigma2250minus_bar   Lambda1115zero_bar   pion0139plus    none      none     0.45  1
Sigma2250minus_bar   Lambda1520zero_bar   pion0139plus    none      none     0.0   1
Sigma2250minus_bar   pion0135zero   Sigma1385minus_bar    none      none     0.0   1
Sigma2250minus_bar   pion0139plus   Sigma1385zero_bar none      none     0.0   1
Sigma2250minus_bar   pion0135zero   Sigma1189minus_bar    none      none     0.45  1
Sigma2250minus_bar   pion0139plus   Sigma1192zero_bar none      none     0.45  1
Sigma2250minus_bar   Delta1232zero_bar   kaon0492plus    none      none     0.0   1
Sigma2250minus_bar   Delta1232minus_bar   kaon0492zero    none      none     0.0   1
Sigma2250minus_bar   kaon0892plus   ne0939zero_bar none      none     0.0   1
Sigma2250minus_bar   kaon0492zero_bar   Xi1321minus_bar    none      none     0.0   1
Ns2250plus   pion0139plus   ne0939zero    none      none     1.0     1
Ns2250plus   pion0135zero   pr0938plus    none      none     1.0     1
Ns2250plus_bar  pion0139minus  ne0939zero_bar none      none     1.0     1
Ns2250plus_bar  pion0135zero   pr0938plus_bar   none      none     1.0     1
Ns2250zero   pion0139minus  pr0938plus    none      none     1.0     1
Ns2250zero   pion0135zero   ne0939zero    none      none     1.0     1
Ns2250zero_bar   pion0139plus   pr0938plus_bar   none      none     1.0     1
Ns2250zero_bar   pion0135zero   ne0939zero_bar none      none     1.0     1
#Ns2220plus   pion0139plus   ne0939zero    none      none     1.0     1
#Ns2220plus   pion0135zero   pr0938plus    none      none     1.0     1
#Ns2220plus_bar  pion0139minus  ne0939zero_bar none      none     1.0     1
#Ns2220plus_bar  pion0135zero   pr0938plus_bar   none      none     1.0     1
#Ns2220zero   pion0139minus  pr0938plus    none      none     1.0     1
#Ns2220zero   pion0135zero   ne0939zero    none      none     1.0     1
#Ns2220zero_bar   pion0139plus   pr0938plus_bar   none      none     1.0     1
#Ns2220zero_bar   pion0135zero   ne0939zero_bar none      none     1.0     1
Ns2190plus   pion0139plus   ne0939zero    none      none     1.0     1
Ns2190plus   pion0135zero   pr0938plus    none      none     1.0     1
Ns2190plus_bar  pion0139minus  ne0939zero_bar none      none     1.0     1
Ns2190plus_bar  pion0135zero   pr0938plus_bar   none      none     1.0     1
Ns2190zero   pion0139minus  pr0938plus    none      none     1.0     1
Ns2190zero   pion0135zero   ne0939zero    none      none     1.0     1
Ns2190zero_bar   pion0139plus   pr0938plus_bar   none      none     1.0     1
Ns2190zero_bar   pion0135zero   ne0939zero_bar none      none     1.0     1
Lambda2100zero   kaon0492zero_bar   ne0939zero       none      none    0.2   1
Lambda2100zero   kaon0492minus      pr0938plus       none      none    0.2   1
Lambda2100zero   kaon0892zero_bar   ne0939zero       none      none    0.5   1
Lambda2100zero   kaon0892minus      pr0938plus       none      none    0.5   1
Lambda2100zero   pion0139plus       Sigma1189minus   none      none    0.3   1
Lambda2100zero   pion0139minus      Sigma1189plus    none      none    0.3   1
Lambda2100zero   pion0135zero       Sigma1192zero    none      none    0.3   1
Lambda2100zero_bar   kaon0492zero   ne0939zero_bar   none      none    0.2   1
Lambda2100zero_bar   kaon0492plus   pr0938plus_bar   none      none    0.2   1
Lambda2100zero_bar   kaon0892zero   ne0939zero_bar   none      none    0.5   1
Lambda2100zero_bar   kaon0892plus   pr0938plus_bar   none      none    0.5   1
Lambda2100zero_bar   pion0139minus  Sigma1189minus_bar    none      none    0.3   1
Lambda2100zero_bar   pion0139plus   Sigma1189plus_bar     none      none    0.3   1
Lambda2100zero_bar   pion0135zero   Sigma1192zero_bar     none      none    0.3   1
a42040plus   kaon0492plus   kaon0492zero_bar              none      none    0.3333  0
a42040plus   pion0139plus   pion0139plus    pion0139minus none    0.3333   0
a42040plus   pion0139plus   eta547zero    none      none    0.33    0
a42040minus  kaon0492minus  kaon0492zero    none      none    0.3333  0
a42040minus  pion0139minus  pion0139plus    pion0139minus none    0.3333   0
a42040minus  pion0139minus  eta547zero    none      none    0.33    0
a42040zero   kaon0492plus   kaon0492minus   none      none    0.1667  0
a42040zero   kaon0492zero   kaon0492zero_bar none      none    0.1667  0
a42040zero   pion0135zero   pion0139plus    pion0139minus none    0.3333   0
a42040zero   pion0135zero   eta547zero    none      none    0.3333  0
Xi2030zero   kaon0492zero_bar   Lambda1115zero    none      none    0.20    0
Xi2030zero   kaon0492minus  Sigma1189plus    none      none    0.8     1
Xi2030zero   kaon0492zero_bar   Sigma1192zero    none      none    0.8     1
Xi2030minus  kaon0492minus  Lambda1115zero    none      none    0.20    0
Xi2030minus  kaon0492zero_bar   Sigma1189minus   none      none    0.8     1
Xi2030minus  kaon0492minus  Sigma1192zero    none      none    0.8     1
Xi2030zero_bar   kaon0492zero   Lambda1115zero_bar none      none    0.20    0
Xi2030zero_bar   kaon0492plus   Sigma1189plus_bar   none      none    0.8     1
Xi2030zero_bar   kaon0492zero   Sigma1192zero_bar none      none    0.8     1
Xi2030minus_bar   kaon0492plus   Lambda1115zero_bar none      none    0.20    0
Xi2030minus_bar   kaon0492zero   Sigma1189minus_bar    none      none    0.8     1
Xi2030minus_bar   kaon0492plus   Sigma1192zero_bar none      none    0.8     1
Sigma2030plus   kaon0492zero_bar   pr0938plus    none      none    0.23   1
Sigma2030plus   Lambda1115zero   pion0139plus    none      none    0.22  1
Sigma2030plus   Lambda1520zero   pion0139plus    none      none    0.16  1
Sigma2030plus   pion0135zero   Sigma1385plus    none      none    0.11  1
Sigma2030plus   pion0139plus   Sigma1385zero    none      none    0.11  1
Sigma2030plus   pion0135zero   Sigma1189plus    none      none    0.08  1
Sigma2030plus   pion0139plus   Sigma1192zero    none      none    0.08  1
Sigma2030plus   Delta1232plusplus   kaon0492minus   none      none    0.16  1
Sigma2030plus   Delta1232plus   kaon0492zero_bar none      none    0.16  1
Sigma2030plus   kaon0892zero_bar   pr0938plus    none      none    0.03  1
Sigma2030plus   kaon0492plus   Xi1321zero    none      none    0.01  1
Sigma2030zero   kaon0492zero_bar   ne0939zero    none      none    0.23   1
Sigma2030zero   kaon0492minus  pr0938plus    none      none    0.23   1
Sigma2030zero   Lambda1115zero   pion0135zero    none      none    0.22  1
Sigma2030zero   Lambda1520zero   pion0135zero    none      none    0.16  1
Sigma2030zero   pion0139plus   Sigma1385minus   none      none    0.11  1
Sigma2030zero   pion0139minus  Sigma1385plus    none      none    0.11  1
Sigma2030zero   pion0139plus   Sigma1189minus   none      none    0.08  1
Sigma2030zero   pion0139minus  Sigma1189plus    none      none    0.08  1
Sigma2030zero   Delta1232plus   kaon0492minus   none      none    0.16  1
Sigma2030zero   Delta1232zero   kaon0492zero_bar none      none    0.16  1
Sigma2030zero   kaon0892zero_bar   ne0939zero    none      none    0.03  1
Sigma2030zero   kaon0892minus  pr0938plus    none      none     0.03  1
Sigma2030zero   kaon0492plus   Xi1321minus   none      none     0.01  1
Sigma2030zero   kaon0492zero   Xi1321zero    none      none     0.01  1
Sigma2030minus  kaon0492minus  ne0939zero    none      none     0.23   1
Sigma2030minus  Lambda1115zero   pion0139minus   none      none     0.22  1
Sigma2030minus  Lambda1520zero   pion0139minus   none      none     0.16  1
Sigma2030minus  pion0135zero   Sigma1385minus   none      none     0.11  1
Sigma2030minus  pion0139minus  Sigma1385zero    none      none     0.11  1
Sigma2030minus  pion0135zero   Sigma1189minus   none      none     0.08  1
Sigma2030minus  pion0139minus  Sigma1192zero    none      none     0.08  1
Sigma2030minus  Delta1232zero   kaon0492minus   none      none     0.16  1
Sigma2030minus  Delta1232minus  kaon0492zero_bar none      none     0.16  1
Sigma2030minus  kaon0892minus  ne0939zero    none      none     0.03  1
Sigma2030minus  kaon0492zero   Xi1321minus   none      none     0.01  1
Sigma2030plus_bar  kaon0492zero   pr0938plus_bar   none      none     0.23   1
Sigma2030plus_bar  Lambda1115zero_bar   pion0139minus   none      none     0.22  1
Sigma2030plus_bar  Lambda1520zero_bar   pion0139minus   none      none     0.16  1
Sigma2030plus_bar  pion0135zero   Sigma1385plus_bar   none      none     0.11  1
Sigma2030plus_bar  pion0139minus  Sigma1385zero_bar none      none     0.11  1
Sigma2030plus_bar  pion0135zero   Sigma1189plus_bar   none      none     0.08  1
Sigma2030plus_bar  pion0139minus  Sigma1192zero_bar none      none     0.08  1
Sigma2030plus_bar  Delta1232plusplus_bar  kaon0492plus    none      none     0.16  1
Sigma2030plus_bar  Delta1232plus_bar  kaon0492zero    none      none     0.16  1
Sigma2030plus_bar  kaon0892zero   pr0938plus_bar   none      none     0.03  1
Sigma2030plus_bar  kaon0492minus  Xi1321zero_bar none      none     0.01  1
Sigma2030zero_bar   kaon0492zero   ne0939zero_bar none      none     0.23  1
Sigma2030zero_bar   kaon0492plus   pr0938plus_bar   none      none     0.23  1
Sigma2030zero_bar   Lambda1115zero_bar   pion0135zero    none      none     0.22  1
Sigma2030zero_bar   Lambda1520zero_bar   pion0135zero    none      none     0.16  1
Sigma2030zero_bar   pion0139minus  Sigma1385minus_bar    none      none     0.11  1
Sigma2030zero_bar   pion0139plus   Sigma1385plus_bar   none      none     0.11  1
Sigma2030zero_bar   pion0139minus  Sigma1189minus_bar    none      none     0.08  1
Sigma2030zero_bar   pion0139plus   Sigma1189plus_bar   none      none     0.08  1
Sigma2030zero_bar   Delta1232plus_bar  kaon0492plus    none      none     0.16  1
Sigma2030zero_bar   Delta1232zero_bar   kaon0492zero    none      none     0.16  1
Sigma2030zero_bar   kaon0892zero   ne0939zero_bar none      none     0.03  1
Sigma2030zero_bar   kaon0892plus   pr0938plus_bar   none      none     0.03  1
Sigma2030zero_bar   kaon0492minus  Xi1321minus_bar    none      none     0.01  1
Sigma2030zero_bar   kaon0492zero_bar   Xi1321zero_bar none      none     0.01  1
Sigma2030minus_bar   kaon0492plus   ne0939zero_bar none      none     0.23  1
Sigma2030minus_bar   Lambda1115zero_bar   pion0139plus    none      none     0.22  1
Sigma2030minus_bar   Lambda1520zero_bar   pion0139plus    none      none     0.16  1
Sigma2030minus_bar   pion0135zero   Sigma1385minus_bar    none      none     0.11  1
Sigma2030minus_bar   pion0139plus   Sigma1385zero_bar none      none     0.11  1
Sigma2030minus_bar   pion0135zero   Sigma1189minus_bar    none      none     0.08  1
Sigma2030minus_bar   pion0139plus   Sigma1192zero_bar none      none     0.08  1
Sigma2030minus_bar   Delta1232zero_bar   kaon0492plus    none      none     0.16  1
Sigma2030minus_bar   Delta1232minus_bar   kaon0492zero    none      none     0.16  1
Sigma2030minus_bar   kaon0892plus   ne0939zero_bar none      none     0.03  1
Sigma2030minus_bar   kaon0492zero_bar   Xi1321minus_bar    none      none     0.01  1
f22010zero   phi1020zero   phi1020zero    none      none     1.0    0
Delta1950plusplus   pr0938plus   pion0139plus    none      none     0.5    0
Delta1950plusplus   Delta1232plus   pion0139plus    none      none     0.4    1
Delta1950plusplus   Delta1232plusplus   pion0135zero    none      none     0.4    1
Delta1950plusplus   pr0938plus   rho770plus    none      none     0.1    0
Delta1950plus   Delta1232plusplus   pion0139minus   none      none     0.4    1
Delta1950plus   Delta1232zero   pion0139plus    none      none     0.4    1
Delta1950plus   Delta1232plus   pion0135zero    none      none     0.4    1
Delta1950plus   ne0939zero   pion0139plus    none      none     0.5    1
Delta1950plus   pr0938plus   pion0135zero    none      none     0.5    1
Delta1950plus   ne0939zero   rho770plus    none      none     0.1    1
Delta1950plus   pr0938plus   rho770zero    none      none     0.1    1
Delta1950zero   Delta1232plus   pion0139minus   none      none     0.4    1
Delta1950zero   Delta1232minus  pion0139plus    none      none     0.4    1
Delta1950zero   Delta1232zero   pion0135zero    none      none     0.4    1
Delta1950zero   pr0938plus   pion0139minus   none      none     0.5    1
Delta1950zero   ne0939zero   pion0135zero    none      none    0.5    1
Delta1950zero   pr0938plus   rho770minus   none      none    0.1    1
Delta1950zero   ne0939zero   rho770zero    none      none    0.1    1
Delta1950minus  Delta1232zero   pion0139minus   none      none    0.4    1
Delta1950minus  Delta1232minus  pion0135zero    none      none    0.4    1
Delta1950minus  ne0939zero   pion0139minus   none      none    0.5    0
Delta1950minus  ne0939zero   rho770minus   none      none    0.1    0
Delta1950plusplus_bar  pr0938plus_bar  pion0139minus   none      none    0.5    0
Delta1950plusplus_bar  Delta1232plus_bar  pion0139minus   none      none    0.4    1
Delta1950plusplus_bar  Delta1232plusplus_bar  pion0135zero    none      none    0.4    1
Delta1950plusplus_bar  pr0938plus_bar  rho770minus   none      none    0.1    0
Delta1950plus_bar  Delta1232plusplus_bar  pion0139plus    none      none    0.4    1
Delta1950plus_bar  Delta1232zero_bar   pion0139minus   none      none    0.4    1
Delta1950plus_bar  Delta1232plus_bar  pion0135zero    none      none    0.4    1
Delta1950plus_bar  ne0939zero_bar   pion0139minus   none      none    0.5    1
Delta1950plus_bar  pr0938plus_bar  pion0135zero    none      none    0.5    1
Delta1950plus_bar  ne0939zero_bar   rho770minus   none      none    0.1    1
Delta1950plus_bar  pr0938plus_bar  rho770zero    none      none    0.1    1
Delta1950zero_bar   Delta1232plus_bar  pion0139plus    none      none    0.4    1
Delta1950zero_bar   Delta1232minus_bar   pion0139minus   none      none    0.4    1
Delta1950zero_bar   Delta1232zero_bar   pion0135zero    none      none    0.4    1
Delta1950zero_bar   pr0938plus_bar  pion0139plus    none      none    0.5    1
Delta1950zero_bar   ne0939zero_bar   pion0135zero    none      none    0.5    1
Delta1950zero_bar   pr0938plus_bar  rho770plus    none      none    0.1    1
Delta1950zero_bar   ne0939zero_bar   rho770zero    none      none    0.1    1
Delta1950minus_bar   Delta1232zero_bar   pion0139plus    none      none    0.4    1
Delta1950minus_bar   Delta1232minus_bar   pion0135zero    none      none    0.4    1
Delta1950minus_bar   ne0939zero_bar   pion0139plus    none      none    0.5    0
Delta1950minus_bar   ne0939zero_bar   rho770plus    none      none    0.1    0
Xi1950zero   kaon0492zero_bar   Lambda1115zero    none      none    0.5     0
Xi1950zero   pion0139plus   Xi1321minus   none      none    0.5     1
Xi1950zero   pion0135zero   Xi1321zero    none      none    0.5     1
Xi1950minus  kaon0492minus  Lambda1115zero    none      none    0.5     0
Xi1950minus  pion0135zero   Xi1321minus   none      none    0.5     1
Xi1950minus  pion0139minus  Xi1321zero    none      none    0.5     1
Xi1950zero_bar   kaon0492zero   Lambda1115zero_bar none      none    0.5     0
Xi1950zero_bar   pion0139minus  Xi1321minus_bar    none      none    0.5     1
Xi1950zero_bar   pion0135zero   Xi1321zero_bar none      none    0.5     1
Xi1950minus_bar   kaon0492plus   Lambda1115zero_bar none      none    0.5     1
Xi1950minus_bar   pion0135zero   Xi1321minus_bar    none      none    0.5     1
Xi1950minus_bar   pion0139plus   Xi1321zero_bar none      none    0.5     1
Sigma1940plus   kaon0492zero_bar   pr0938plus    none      none    0.1   1
Sigma1940plus   Lambda1115zero   pion0139plus    none      none    0.15  1
